MAST,Voice QoS,Call Count_Sum,LONGITUDE,LATITUDE,ADDRESS,SITE_TYPE,CELL_ID,CELL_NAME
"anon_S2437",0.997000,56231.000000,106.593800,10.783700,"728 QL1A Binh Hung Hoa B, Q.Binh Tan - Tp.HCM. Landlord :Nguyen Van Ni - Tuong Thi Chuong. Tel:083.7502751 - 0906.695570","Outdoor","452-01-22140-3906","Cell_S2437"
"anon_S2438",0.997000,56217.000000,106.706680,10.676030,"4/27 Ap 2 Nhan Duc Nha Be  TPHCM","Outdoor","452-01-20054-6003","Cell_S2438"
"anon_S2439",0.997000,56208.000000,106.706680,10.800430,"195/2 (so cu 96A/17) Dien Bien Phu  p.15","Outdoor","452-01-20032-4067","Cell_S2439"
"anon_S2440",0.997000,56145.000000,106.652790,10.730450,"11 duong 22, KDC Binh Hung, Binh Chanh","Outdoor","452-01-22080-5488","Cell_S2440"
"anon_S2441",0.992000,56132.000000,106.685890,10.755570,"26 Nguyen Van Cu, Quan 1","Outdoor","452-01-22052-1141","Cell_S2441"
"anon_S2442",0.996000,56127.000000,106.651200,10.855950,"73 Duong 59, F. 14, Q. Go Vap,TP. HCM","Outdoor","452-01-22182-5161","Cell_S2442"
"anon_S2443",0.997000,56069.000000,106.658200,10.849980,"29/22D - Duong Pham Van Chieu - P16 - Q.Go Vap, HCM","Outdoor","452-01-22182-5153","Cell_S2443"
"anon_S2444",0.997000,56048.000000,106.758500,10.776760,"188 Dong Van Cong, KP1, P.Thanh My Loi, Quan 2, TP.HCM","Outdoor","452-01-22022-1571","Cell_S2444"
"anon_S2445",0.998000,55976.000000,106.771030,10.819807,"77A, So 1, Phuoc Binh, Quan 9","Outdoor","452-01-20018-3294","Cell_S2445"
"anon_S2121",0.996000,67592.000000,106.644360,10.841020,"52/354D -Quang Trung, F. 12, Q. Go Vap, TP. HCM","Outdoor","452-01-20180-5163","Cell_S2121"
"anon_S2122",0.997000,67591.000000,106.670900,10.780440,"521/85G CMT8  P.13  Q.10","Outdoor","452-01-22102-3408","Cell_S2122"
"anon_S2123",0.997000,67566.000000,106.702480,10.796410,"57/1D Dien Bien Phu, P.15, Binh Thanh","Outdoor","452-01-20032-4115","Cell_S2123"
"anon_S2124",0.995000,67555.000000,106.687110,10.831390,"312 Duong Quang Ham  p. 5  Q. Go Vap  TpHCM","Outdoor","452-01-22182-5109","Cell_S2124"
"anon_S2125",0.996000,67511.000000,106.704370,10.765570,"20/2 Nguyen Truong To, p.12-","Outdoor","452-01-22040-2231","Cell_S2125"
"anon_S2126",0.994000,67484.000000,106.652230,10.848760,"198/28 Duong so 3, KP3, P9, Q.GV.","Outdoor","452-01-20180-5210","Cell_S2126"
"anon_S2127",0.996000,67483.000000,106.668970,10.782900,"575/60 Cach Mang Thang 8  p.15","Outdoor","452-01-20060-3441","Cell_S2127"
"anon_S2128",0.996000,67464.000000,106.639650,10.905740,"11C , ap 7 Xa Dong Thanh HM -  A.Cu: 01646853509/0903046864","Outdoor","452-01-20190-5953","Cell_S2128"
"anon_S2129",0.997000,67448.000000,106.582890,10.815660,"224/11 Huong Lo 80 - P.Binh Hung Hoa B - Q.Binh Tan - TP.HCM. Landlord :Le Quang Ba - Phan Thi Thu. Tel: 085.4250685 - 0989.174909","Outdoor","452-01-22140-3885","Cell_S2129"
"anon_S2130",0.997000,67399.000000,106.667050,10.750940,"16 Ngo Quyen, P6, Q5","Outdoor","452-01-20058-2356","Cell_S2130"
"anon_S2131",0.997000,67365.000000,106.606770,10.899480,"12/2D Ap Thoi Tu, Xa Thoi Tam Thon, Hoc Mon","Outdoor","452-01-20190-5879","Cell_S2131"
"anon_S2132",0.997000,67355.000000,106.601870,10.761500,"130/35A Le Dinh Can  - Phuong Tan Tao Q.Binh Tan - TP.HCM. Landlord :Doan Van Be - Le Thi Thu Nga. Tel: 0908.151685  0908.322983","Outdoor","452-01-22140-3927","Cell_S2132"
"anon_S2133",0.996000,67305.000000,106.677560,10.840440,"249/30 LeDucTho, P.17, GoVap","Outdoor","452-01-22182-5101","Cell_S2133"
"anon_S2134",0.994000,67284.000000,106.626320,10.732730,"17 Duong 11, P10, Q. 6","Outdoor","452-01-22062-2541","Cell_S2134"
"anon_S2135",0.996000,67279.000000,106.712340,10.789750,"110 Pham Viet Chanh, P19, Binh Thanh","Outdoor","452-01-22150-4102","Cell_S2135"
"anon_S2136",0.995000,67199.000000,106.635910,10.787190,"4/18 Vuon Lai  phuong Tan Thanh  Tan Phu","Outdoor","452-01-22242-4743","Cell_S2136"
"anon_S2137",0.998000,67150.000000,106.643480,10.761900,"591/6/5 Binh Thoi Phuong 10,Quan 11","Outdoor","452-01-22112-3556","Cell_S2137"
"anon_S2138",0.997000,67136.000000,106.639140,10.854880,"1192 Nguyen Van Qua  kp2  P. Tan Thoi hiep  Q12","Outdoor","452-01-22122-3629","Cell_S2138"
"anon_S2139",0.996000,67133.000000,106.610300,10.714640,"CC Ehome 3 Duong Ho Ngoc Lam P. An Lac, Q.Binh Tan - Cty Nam Long","Outdoor","452-01-20028-3943","Cell_S2139"
"anon_S2140",0.997000,67046.000000,106.646494,10.775312,"So 56/2, duong Trinh Dinh Trong, phuong Phu Trung, quan Tan Phu, thanh pho Ho Chi Minh.","Outdoor","452-01-22242-4778","Cell_S2140"
"anon_S2141",0.997000,66976.000000,106.655920,10.777170,"299/2/3 Ly Thuong Kiet, p.15","Outdoor","452-01-22112-3547","Cell_S2141"
"anon_S2142",0.997000,66976.000000,106.627690,10.858331,"18/22A kp2, p.Tan Chanh Hiep","Outdoor","452-01-22122-3624","Cell_S2142"
"anon_S2143",0.998000,66963.000000,106.699450,10.768750,"109 Nguyen Thai Binh, p.Nguyen Thai Binh, Q.1","Outdoor","452-01-20000-1145","Cell_S2143"
"anon_S2222",0.997000,63409.000000,106.570280,10.831030,"C2/1P Ap 3, xa Vinh Loc A","Outdoor","452-01-20130-6201","Cell_S2222"
"anon_S2223",0.996000,63345.000000,106.633013,10.807889,"725/30/7 Truong Chinh, p. Tay Thanh","Outdoor","452-01-20048-4774","Cell_S2223"
"anon_S2224",0.996000,63278.000000,106.610600,10.689190,"Thua so 232 ap 3, xa An Phu Tay, Binh Chanh","Outdoor","452-01-20050-6225","Cell_S2224"
"anon_S2225",0.995000,63266.000000,106.705970,10.781090,"11A Ngo Van Nam, P.BenNghe, Quan 1, Tphcm","Outdoor","452-01-20064-1074","Cell_S2225"
"anon_S2226",0.996000,63232.000000,106.594390,10.865290,"96/3 Ap Tan Tien, Xa Xuan Thoi Dong","Outdoor","452-01-20190-5880","Cell_S2226"
"anon_S2227",0.996000,63203.000000,106.655179,10.785946,"20A Phu Hoa, P7, Q.Tan Binh","Outdoor","452-01-22230-4607","Cell_S2227"
"anon_S2228",0.995000,63175.000000,106.699000,10.754200,"209/15K Ton That Thuyet  p.3","Outdoor","452-01-22040-2216","Cell_S2228"
"anon_S2229",0.997000,63152.000000,106.619760,10.785559,"162, Le Lu, P.Phu Tho Hoa, Tan Phu","Outdoor","452-01-22242-4761","Cell_S2229"
"anon_S2230",0.995000,63137.000000,106.649640,10.764810,"167 Le Thi Bach Cat  F. 11  Q.11  TP. HCM","Outdoor","452-01-22112-3535","Cell_S2230"
"anon_S2231",0.996000,63132.000000,106.695980,10.784040,"163 Hai Ba Trung, P.6, Q.3","Outdoor","452-01-22032-1865","Cell_S2231"
"anon_S2232",0.997000,63013.000000,106.627820,10.789080,"196/61 Vuon Lai, p.Tan Thanh, Tan Phu","Outdoor","452-01-22242-4779","Cell_S2232"
"anon_S2233",0.997000,62997.000000,106.688367,10.781558,"230 Dien Bien Phu  p.7","Outdoor","452-01-20006-1808","Cell_S2233"
"anon_S2234",0.997000,62996.000000,106.691846,10.783186,"137 Pasteur","Outdoor","452-01-22032-1827","Cell_S2234"
"anon_S2235",0.997000,62962.000000,106.681920,10.809110,"120/86A/28 Thich Quang Duc, p5, Phu Nhuan","Outdoor","452-01-20040-4347","Cell_S2235"
"anon_S2236",0.996000,62888.000000,106.693600,10.795930,"D19, Khu dan cu Mieu Noi, p.3, Q.Binh Thanh","Outdoor","452-01-20032-4159","Cell_S2236"
"anon_S2237",0.997000,62883.000000,106.697270,10.792980,"02C Nguyen Huy Tu,P. DaKao","Outdoor","452-01-22010-1156","Cell_S2237"
"anon_S2238",0.996000,62830.000000,106.682426,10.758268,"51/4 Nguyen Trai  p.2","Outdoor","452-01-20058-2322","Cell_S2238"
"anon_S2239",0.997000,62782.000000,106.673700,10.758490,"48 Su Van Hanh, p.9","Outdoor","452-01-22052-2361","Cell_S2239"
"anon_S2240",0.997000,62735.000000,106.680540,10.794080,"86 HUYNH VAN BANH  P15  PHU NHUAN  HCM","Outdoor","452-01-22202-4307","Cell_S2240"
"anon_S2241",0.997000,62731.000000,106.639880,10.803700,"21B Nhat Chi Mai  p.13","Outdoor","452-01-22230-4564","Cell_S2241"
"anon_S2242",0.993000,62726.000000,106.629970,10.784660,"218/9B Phu Tho Hoa, p.Phu Tho Hoa","Outdoor","452-01-22242-4749","Cell_S2242"
"anon_S2243",0.997000,62707.000000,106.676480,10.791230,"247A/8A Huynh Van Banh P.12 Q.Phu Nhuan","Outdoor","452-01-22202-4309","Cell_S2243"
"anon_S2244",0.995000,62694.000000,106.706000,10.766350,"17 Doan Nhu Hai - P.12 - Q.4 - TP.HCM","Outdoor","452-01-22040-2215","Cell_S2244"
"anon_S2245",0.996000,62555.000000,106.696040,10.753000,"275 Ton That Thuyet  P.3  Q.4","Outdoor","452-01-22040-2212","Cell_S2245"
"anon_S2246",0.996000,62546.000000,106.575000,10.667700,"D8/13C Trinh Nhu Khue, Ap 4, Xa Binh Chanh, TP.HCM","Outdoor","452-01-22132-5426","Cell_S2246"
"anon_S2247",0.998000,62528.000000,106.642270,10.770170,"16 Lo C Cu Xa Lac Long Quan, p.5","Outdoor","452-01-20020-3529","Cell_S2247"
"anon_S2248",0.997000,62489.000000,106.757570,10.858060,"851 Kha Van Can, P.Linh Tay, Q.Thu Duc, Tp.HCM","Outdoor","452-01-22222-5033","Cell_S2248"
"anon_S2353",0.996000,59186.000000,106.635415,10.704710,"D20/532H Khu CN Sach so 15 Nguyen Van Linh, xa Phong Phu","Outdoor","452-01-20050-6214","Cell_S2353"
"anon_S2354",0.996000,59178.000000,106.623390,10.849720,"29/9 KP2, Phuong Trung My Tay, Q12/ Pham Tuan Hanh - Nguyen Thi Le/0988376236","Outdoor","452-01-20120-3687","Cell_S2354"
"anon_S2355",0.991000,59177.000000,106.684770,10.810530,"99/2A Nguyen Thuong Hien, p.5","Outdoor","452-01-22150-4084","Cell_S2355"
"anon_S2356",0.978000,59159.000000,106.687700,10.815090,"62 Nguyen Thuong Hien, P1, Go Vap : 0903012911 (C.Van)","Outdoor","452-01-22182-5235","Cell_S2356"
"anon_S2357",0.996000,58981.000000,106.614780,10.873360,"10/5 Ap Dong, Xa Thoi Tam Thon","Outdoor","452-01-22190-5838","Cell_S2357"
"anon_S2358",0.998000,58973.000000,106.648150,10.789520,"83/102 Nam Chau, P.11, Q.Tan Binh","Outdoor","452-01-22230-4582","Cell_S2358"
"anon_S2359",0.997000,58961.000000,106.740490,10.753000,"Buu dien Khu che xuat Tan Thuan - Tp. HCM","Outdoor","452-01-22070-2732","Cell_S2359"
"anon_S2360",0.995000,58944.000000,106.683100,10.833010,"34/15 Duong so 2, P7, Q.Go Vap","Outdoor","452-01-20184-5167","Cell_S2360"
"anon_S2361",0.995000,58925.000000,106.693684,10.726674,"100 duong so 8, P.Tan Phong, Q7","Outdoor","452-01-22070-2784","Cell_S2361"
"anon_S2362",0.996000,58876.000000,106.622830,10.864790,"409/50/9 Duong TCH13, kp2, p.Tan Chanh Hiep, quan 12","Outdoor","452-01-20120-3659","Cell_S2362"
"anon_S2363",0.998000,58876.000000,106.649960,10.799310,"47 Duong A4, p.12, Q.Tan Binh","Outdoor","452-01-22230-4586","Cell_S2363"
"anon_S2671",0.993000,49205.000000,106.704610,10.727850,"Buu cuc Tan Phong - Phu My Hung","Outdoor","452-01-22070-2734","Cell_S2671"
"anon_S2672",0.997000,49133.000000,106.687970,10.764880,"233/5 Nguyen Trai, P.Nguyen Cu Trinh","Outdoor","452-01-22010-1182","Cell_S2672"
"anon_S2673",0.996000,49083.000000,106.754700,10.811700,"So 8 duong 12, KP4, P. An Phu, Quan 2","Outdoor","452-01-22022-1501","Cell_S2673"
"anon_S2674",0.996000,49082.000000,106.643140,10.860170,"33/2P - KP2, Phuong Tan Thoi Hiep, Q12, HCM","Outdoor","452-01-22122-3633","Cell_S2674"
"anon_S2675",0.995000,49057.000000,106.583460,10.879560,"Thua 728, to so 17, xa Xuan Thoi Son","Outdoor","452-01-20190-5893","Cell_S2675"
"anon_S2676",0.995000,49028.000000,106.682810,10.912770,"131 AP 04 DUONG BUI CONG TRUNG  XA NHI BINH  HOC MON  HCM","Outdoor","452-01-20190-5813","Cell_S2676"
"anon_S2677",0.997000,49026.000000,106.596543,10.817631,"KCN Vinh Loc","Outdoor","452-01-20130-5499","Cell_S2677"
"anon_S2678",0.994000,49016.000000,106.653039,10.800654,"20 CONG HOA, P.12, Q.TAN BINH","Indoor","452-01-22230-4692","Cell_S2678"
"anon_S2679",0.995000,48937.000000,106.627940,10.836690,"1/193/49 Kp5, p.Dong Hung Thuan, Quan 12, TP.HCM","Outdoor","452-01-20120-3664","Cell_S2679"
"anon_S2680",0.994000,48910.000000,106.687604,10.721703,"Lo soP12 -20 KDC 6B xa Binh Hung, Binh Chanh, TP HCM Nguyen Ngoc Hai 0918496272 -0988988393","Outdoor","452-01-20050-6246","Cell_S2680"
"anon_S2681",0.997000,48855.000000,106.726440,10.753410,"114B/9 Bis Huynh Tan Phat  Phuong Tan Thuan Tay  Q.7","Outdoor","452-01-22070-2709","Cell_S2681"
"anon_S2682",0.995000,48766.000000,106.798902,10.875843,"Toa nha dieu hanh Dai hoc KHTN (Khu DHQG TpHCM), Thu Duc, , Linh Trung, Thu Duc","Outdoor","452-01-20074-4982","Cell_S2682"
"anon_S2683",0.997000,48752.000000,106.751000,10.678000,"32A Nguyen Binh - xa Phu Xuan h Nha Be","Outdoor","452-01-20054-6009","Cell_S2683"
"anon_S2684",0.995000,48744.000000,106.667790,10.876340,"Thua dat so 182, to so 38, p.Thanh Xuan","Outdoor","452-01-20122-3649","Cell_S2684"
"anon_S2446",0.996000,55972.000000,106.589320,10.872120,"Thua so 196, to so 7, Xa Tan Xuan","Outdoor","452-01-20190-5938","Cell_S2446"
"anon_S2447",0.995000,55935.000000,106.600690,10.881320,"47/7 To 19, ap Chanh, xa Tan Xuan, Hoc Mon, TpHCM","Outdoor","452-01-20190-5875","Cell_S2447"
"anon_S2448",0.993000,55930.000000,106.682320,10.848960,"26/26 Nguyen Van Dung, P6 (P17 cu), Q.GV - A.Dien: 0903347499","Outdoor","452-01-20182-5221","Cell_S2448"
"anon_S2449",0.997000,55895.000000,106.639794,10.736141,"1/16 Luong Van Can, Phuong 15, Quan 8- Ba Le Thi Kim Ngan. SDT: 0839600830","Outdoor","452-01-22080-3086","Cell_S2449"
"anon_S2450",0.996000,55865.000000,106.812200,10.823500,"Toa an nhan dan Q9 - Duong Lo Lu-P Truong Thanh -Q9","Outdoor","452-01-22090-3223","Cell_S2450"
"anon_S2451",0.997000,55859.000000,106.626140,10.805510,"15/12 Do Nhuan  Son Ky  Quan Tan Phu","Outdoor","452-01-22242-4706","Cell_S2451"
"anon_S2452",0.997000,55840.000000,106.639290,10.786580,"9/10/25 Tan Thanh, P. Hoa Thanh, Tan Phu","Outdoor","452-01-22242-4764","Cell_S2452"
"anon_S2453",0.996000,55818.000000,106.771820,10.876860,"88/12 Dg 6-KP3- P.Linh Xuan-Thu Duc-HCM 0908009800;0903723035 le Thi Kim Nhung","Outdoor","452-01-20074-4977","Cell_S2453"
"anon_S2454",0.996000,55811.000000,106.696070,10.747980,"861/72/5/6 Tran Xuan Soan  P. Tan Hung  Quan 7  HCM","Outdoor","452-01-22070-2741","Cell_S2454"
"anon_S2455",0.997000,55795.000000,106.736764,10.708344,"58/2 Khu pho 2, p.Phu My","Outdoor","452-01-22070-2769","Cell_S2455"
"anon_S2456",0.996000,55787.000000,106.652230,10.848760,"198/28 Duong so 3, KP3, P9, Q.GV.","Outdoor","452-01-22182-5210","Cell_S2456"
"anon_S2457",0.997000,55770.000000,106.661320,10.848610,"79/4D duong so 2, P.16, Q.Go Vap.Ba Lan: 0839168195-0908912819","Outdoor","452-01-22182-5203","Cell_S2457"
"anon_S2458",0.996000,55738.000000,106.663220,10.742230,"1246 Pham The Hien  P.5  Q.8","Outdoor","452-01-22080-3031","Cell_S2458"
"anon_S2459",0.996000,55700.000000,106.680650,10.755808,"534 TRAN HUNG DAO  P2Q5  HCM","Outdoor","452-01-22052-2313","Cell_S2459"
"anon_S2460",0.993000,55687.000000,106.704940,10.736150,"90 Hoang Hoa Tham - phuong 7 - quan Binh Thanh - TP. HCM","Outdoor","452-01-20072-2717","Cell_S2460"
"anon_S2461",0.997000,55672.000000,106.586400,10.815300,"274 Nguyen Thi Tu, P.Binh Hung Hoa B, Q.Binh Tan,  TpHCM","Outdoor","452-01-22140-3839","Cell_S2461"
"anon_S2462",0.996000,55662.000000,106.588300,10.712990,"So 27 Duong 2A KDC Metro, Ap 2, xa Tan Kien, Binh Chanh/Vo Van Hiep/0918117336","Outdoor","452-01-20050-6249","Cell_S2462"
"anon_S2463",0.995000,55659.000000,106.639040,10.833330,"6A/82 Phan Huy Ich, Phuong 12.Ong Tang: 0988572968","Outdoor","452-01-22182-5205","Cell_S2463"
"anon_S2464",0.996000,55634.000000,106.669270,10.841740,"27 duong so 12, P.16, Q.GVBa Tham: 0975555479","Outdoor","452-01-22182-5229","Cell_S2464"
"anon_S2773",0.997000,46121.000000,106.634030,10.836390,"269/75 Phan Huy Ich. 0984510739: Chi Thuy: 0949552655:A.Xoang","Outdoor","452-01-20180-5230","Cell_S2773"
"anon_S2774",0.996000,46107.000000,106.676567,10.742316,"- Buu cuc Pham the Hien","Outdoor","452-01-22080-3069","Cell_S2774"
"anon_S2775",0.996000,46080.000000,106.699290,10.773660,"06 Luu Van Lang- Q.1 - TP.HCM","Outdoor","452-01-22010-1038","Cell_S2775"
"anon_S2776",0.993000,46079.000000,106.592560,10.759310,"302 Le Dinh Can  KP5  phuong Tan tao  Binh Tan/","Outdoor","452-01-22140-3834","Cell_S2776"
"anon_S2777",0.997000,46056.000000,106.756300,10.789440,"10/1 duong 17 P.Binh Trung Tay","Outdoor","452-01-22022-1555","Cell_S2777"
"anon_S2778",0.995000,46044.000000,106.727010,10.845100,"36 duong 17, khu pho 3, F. Hiep Binh Chanh.","Outdoor","452-01-22222-4914","Cell_S2778"
"anon_S2144",0.996000,66899.000000,106.602500,10.808430,"36 duong so 4, Khu pho 3, Phuong Binh Hung Hoa, Q.Binh Tan/Nguyen Huu Nghia-Nguyen Thi Thuy Hang-0903604055","Outdoor","452-01-22140-3913","Cell_S2144"
"anon_S2145",0.992000,66842.000000,106.667390,10.829300,"417/23/46 Quang Trung, P.10, GV.Ba Nga: 0938002016","Outdoor","452-01-20182-5225","Cell_S2145"
"anon_S2146",0.996000,66811.000000,106.742650,10.759540,"Phuong Dong hung Thuan Q.7","Outdoor","452-01-20014-2790","Cell_S2146"
"anon_S2147",0.996000,66679.000000,106.604000,10.781700,"35 duong so 16A  KP11  phuong Binh Hung Hoa A  Binh Tan","Outdoor","452-01-22140-3818","Cell_S2147"
"anon_S2148",0.992000,66678.000000,106.552510,10.835600,"C9/10 Ap 3-X. Vinh Loc A-Binh Chanh-HCM 0915245247 Vo Van Tang","Outdoor","452-01-20130-5486","Cell_S2148"
"anon_S2149",0.997000,66667.000000,106.706610,10.740920,"57 duong 77 Phuong Tan Quy Quan 7","Outdoor","452-01-22070-2755","Cell_S2149"
"anon_S2150",0.994000,66665.000000,106.705760,10.688870,"527/37/16 Le van Luong, Ap 1, xa Phuoc Kieng, Nha Be","Outdoor","452-01-20054-6051","Cell_S2150"
"anon_S2151",0.995000,66665.000000,106.554460,10.785310,"Thua So 502, To So 85, , Pham Van Hai, Binh Chanh","Outdoor","452-01-20130-6202","Cell_S2151"
"anon_S2152",0.996000,66641.000000,106.665610,10.787930,"658/58 Cach Mang Thang Tam  p.11","Outdoor","452-01-22032-1846","Cell_S2152"
"anon_S2153",0.996000,66610.000000,106.710390,10.794930,"7/38 Nguyen Van Lac, p.21","Outdoor","452-01-22150-4085","Cell_S2153"
"anon_S2154",0.998000,66590.000000,106.684610,10.787010,"140 Ly Chinh Thang, p.7","Outdoor","452-01-20034-1892","Cell_S2154"
"anon_S2155",0.997000,66575.000000,106.658490,10.786940,"87/22/23 Banh Van Tran, Phuong 7, Tan Binh/Nguyen Dinh Hieu-Mai Thi Le Dung/0838653178-0909341052","Outdoor","452-01-22230-4624","Cell_S2155"
"anon_S2156",0.995000,66450.000000,106.702150,10.751190,"Khu 4 Tran Xuan Soan, Phuong Tan Hung, Quan 7, TP. HCM","Outdoor","452-01-22070-2779","Cell_S2156"
"anon_S2157",0.991000,66422.000000,106.647780,10.842280,"91 duong 14, P8","Outdoor","452-01-22182-5181","Cell_S2157"
"anon_S2158",0.998000,66357.000000,106.642970,10.781730,"539 Au Co P.Phu Trung Q.Tan Phu","Outdoor","452-01-22242-4744","Cell_S2158"
"anon_S2465",0.997000,55606.000000,106.689660,10.771630,"50A Bui Thi Xuan, p.Ben Thanh","Outdoor","452-01-22010-1147","Cell_S2465"
"anon_S2466",0.994000,55594.000000,106.650080,10.843730,"16/5I Cay Tram, p.9, Q. Go Vap, TpHCM","Outdoor","452-01-22182-5104","Cell_S2466"
"anon_S2467",0.995000,55570.000000,106.606620,10.822270,"2E Pham Dang Giang, kp2, p.Binh Hung Hoa; Quan 12;","Outdoor","452-01-22140-3909","Cell_S2467"
"anon_S2468",0.996000,55559.000000,106.673670,10.846660,"36 Duong so 02, P.15, Q. Go Vap","Outdoor","452-01-20182-5168","Cell_S2468"
"anon_S2469",0.995000,55512.000000,106.704520,10.817630,"215/55 Nguyen Xi, p.13- 0909 025369 - 08 38055085","Outdoor","452-01-22150-4136","Cell_S2469"
"anon_S2470",0.996000,55509.000000,106.721251,10.730572,"Nguyen Luong Bang","Indoor","452-01-22070-2726","Cell_S2470"
"anon_S2471",0.997000,55296.000000,106.665040,10.851700,"31/8 Thong Nhat, P.13, Q.GVOng Tam: 0902016208","Outdoor","452-01-22182-5234","Cell_S2471"
"anon_S2472",0.996000,55276.000000,106.778320,10.787080,"19 duong 28, Khu pho 2, P.Binh Trung Dong","Outdoor","452-01-22022-1560","Cell_S2472"
"anon_S2473",0.996000,55267.000000,106.667260,10.839640,"5/7 F Nguyen Van Luong  P.16  Q. Go Vap","Outdoor","452-01-22182-5126","Cell_S2473"
"anon_S2474",0.996000,55213.000000,106.607730,10.851050,"36/1 Ap Hau Lan, Xa Ba Diem","Outdoor","452-01-22190-5844","Cell_S2474"
"anon_S2475",0.998000,55206.000000,106.639880,10.803700,"21B Nhat Chi Mai  p.13","Outdoor","452-01-20160-4564","Cell_S2475"
"anon_S2249",0.996000,62482.000000,106.698680,10.778700,"178/14 Pasteur, p.Ben Thanh","Outdoor","452-01-22010-1186","Cell_S2249"
"anon_S2250",0.996000,62458.000000,106.664740,10.749490,"157 Ben Binh Dong,P11,Q8","Outdoor","452-01-22080-3047","Cell_S2250"
"anon_S2251",0.996000,62367.000000,106.668820,10.799330,"307/5 Nguyen Van Troi, phuong 1, Q.Tan Binh, TP.HCM","Outdoor","452-01-22230-4571","Cell_S2251"
"anon_S2252",0.997000,62262.000000,106.788000,10.847800,"A17 khu pho 1, Tang Nhon Phu A, Q.9","Outdoor","452-01-20018-3296","Cell_S2252"
"anon_S2253",0.997000,62195.000000,106.600510,10.774150,"12 Ao Doi P.Binh Tri Dong Q.Binh Tan","Outdoor","452-01-22140-3837","Cell_S2253"
"anon_S2254",0.996000,62162.000000,106.655450,10.850580,"434/9/13 Pham Van Chieu, P9, Go Vap","Outdoor","452-01-20180-5182","Cell_S2254"
"anon_S2255",0.993000,62133.000000,106.696980,10.863610,"Thua 524, to ban do so 10, P.An Phu Dong","Outdoor","452-01-22122-3669","Cell_S2255"
"anon_S2256",0.995000,62125.000000,106.495210,10.984650,"Thua so 103, to so 18, Xa Tan An Hoi","Outdoor","452-01-20170-5701","Cell_S2256"
"anon_S2257",0.995000,62117.000000,106.671620,10.732280,"C3/36 Pham Hung, ap 4, P.Binh Hung, Binh Chanh","Outdoor","452-01-22080-3070","Cell_S2257"
"anon_S2258",0.994000,62086.000000,106.752700,10.839660,"23-25 Duong so 5, p.Truong Tho","Outdoor","452-01-20074-4953","Cell_S2258"
"anon_S2259",0.997000,62072.000000,106.647330,10.744160,"382 Gia Phu - F3 - Quan 6;","Outdoor","452-01-22062-2516","Cell_S2259"
"anon_S2260",0.994000,62057.000000,106.662800,10.755700,"Hung Vuong Plaza  Hong Bang Q.5","Indoor","452-01-20010-2314","Cell_S2260"
"anon_S2261",0.996000,62038.000000,106.643450,10.797020,"35 Nguyen Hong Dao, p.14","Outdoor","452-01-22230-4592","Cell_S2261"
"anon_S2262",0.993000,62017.000000,106.560250,10.878480,"6/3 ap 4, xa Xuan Son, Hoc Mon, HCM","Outdoor","452-01-22190-5858","Cell_S2262"
