Region,District Code,District,LONGITUDE,LATITUDE,Geohash,CELL_NAME
"North",25,"Mandai Sungei Kadut",103.753552,1.413830,"w23b0c","Cell_S10670"
"North",25,"Woodlands Marsiling Amiralty",103.762137,1.425087,"w23b15","Cell_S10693"
"North",25,"Woodlands Marsiling Amiralty",103.808226,1.454442,"w23b60","Cell_S10777"
"North",25,"Woodlands Marsiling Amiralty",103.806951,1.443271,"w23b4n","Cell_S10821"
"North",25,"Woodlands Marsiling Amiralty",103.799884,1.448504,"w23b4p","Cell_S10940"
"North",25,"Woodlands Marsiling Amiralty",103.799884,1.448504,"w23b4p","Cell_S10990"
"North",25,"Woodlands Marsiling Amiralty",103.765049,1.417162,"w23b11","Cell_S11025"
"North",27,"Yishun Khatib",103.835413,1.420365,"w23b4f","Cell_S11456"
"Central",,"Tanjong Pagar",103.839416,1.278491,"w21z6b","Cell_S60"
"Central",1,"Raffles Place",103.849079,1.285047,"w21z71","Cell_S296"
"Central",1,"Marina South",103.854157,1.279430,"w21z72","Cell_S310"
"Central",1,"Chinatown",103.846433,1.284977,"w21z71","Cell_S323"
"Central",1,"Raffles Place",103.850555,1.285396,"w21z71","Cell_S347"
"Central",1,"Marina South",103.860503,1.278887,"w21z72","Cell_S350"
"Central",1,"Raffles Place",103.849874,1.282807,"w21z71","Cell_S482"
"Central",1,"Marina Esplanade Suntec",103.857987,1.294503,"w21z77","Cell_S733"
"Central",1,"Raffles Place",103.852320,1.285124,"w21z71","Cell_S770"
"Central",2,"Tanjong Pagar",103.841872,1.273713,"w21z4z","Cell_S1031"
"Central",2,"Tanjong Pagar",103.842868,1.273112,"w21z5p","Cell_S1068"
"Central",3,"Outram Road Tiong Bahru",103.840324,1.287666,"w21z6f","Cell_S1093"
"Central",3,"Redhill Bukit Merah Alexandra",103.805937,1.288611,"w21z64","Cell_S1101"
"Central",3,"Outram Road Tiong Bahru",103.836027,1.287929,"w21z6f","Cell_S1249"
"Central",4,"Habourfront Telok Blangah",103.820470,1.277398,"w21z62","Cell_S1573"
"West",5,"Clementi",103.751991,1.310324,"w21z2y","Cell_S1683"
"West",5,"Clementi",103.760250,1.308657,"w21z3n","Cell_S1688"
"West",5,"Clementi",103.758479,1.301510,"w21z3h","Cell_S1812"
"West",5,"Clementi",103.765261,1.304763,"w21z3j","Cell_S1818"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.781894,1.286467,"w21z3d","Cell_S1941"
"West",5,"Clementi",103.761602,1.328376,"w21z91","Cell_S2024"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.777455,1.291773,"w21z3e","Cell_S2137"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.772969,1.299326,"w21z3k","Cell_S2175"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.781566,1.308118,"w21z3w","Cell_S2178"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.772627,1.302411,"w21z3m","Cell_S2201"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.777455,1.291773,"w21z3e","Cell_S2247"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.789735,1.296221,"w21z3g","Cell_S2312"
"West",5,"Clementi",103.762500,1.293059,"w21z35","Cell_S2314"
"Central",6,"Central Fire Station Hill Street",103.848024,1.290595,"w21z74","Cell_S2470"
"Central",6,"Central Fire Station Hill Street",103.849820,1.292016,"w21z75","Cell_S2479"
"Central",7,"Bugis Victoria Street Rochor",103.852496,1.302212,"w21z7j","Cell_S2504"
"Central",7,"Bugis Victoria Street Rochor",103.849286,1.300076,"w21z7h","Cell_S2518"
"Central",7,"Kampong Glam Beach Road",103.863561,1.305549,"w21z7m","Cell_S2530"
"Central",8,"Lavender Jalan Besar",103.858064,1.308657,"w21z7q","Cell_S2689"
"Central",9,"Cavenagh Road Scotts Road Newton",103.847827,1.306775,"w21z7j","Cell_S2794"
"Central",9,"Orchard Road",103.846123,1.298689,"w21z7h","Cell_S2836"
"Central",9,"Orchard Road",103.836405,1.302275,"w21z6v","Cell_S2838"
"Central",9,"Orchard Road",103.837888,1.301485,"w21z6u","Cell_S2849"
"Central",9,"Orchard Road",103.830239,1.305261,"w21z6t","Cell_S2942"
"Central",9,"Cavenagh Road Scotts Road Newton",103.833060,1.305806,"w21z6v","Cell_S3053"
"West",10,"Bukit Timah Farrer Road Coronation Road",103.805378,1.316429,"w21z6p","Cell_S3324"
"North",11,"Bukit Timah old Turf Club",103.796291,1.345192,"w21z9u","Cell_S3578"
"North-East",12,"Braddell Toa Payoh",103.844652,1.333785,"w21ze4","Cell_S3923"
"North-East",12,"Braddell Toa Payoh",103.857616,1.336775,"w21ze7","Cell_S3972"
"North-East",12,"Geylang Bahru",103.871421,1.321616,"w21ze8","Cell_S4048"
"East",14,"Kallang Aljunied Geylang",103.885458,1.316446,"w21z7z","Cell_S4293"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.893622,1.329514,"w21zs4","Cell_S4363"
"East",14,"Stadium",103.878441,1.311920,"w21z7y","Cell_S4396"
"East",15,"Katong Tanjong Rhu",103.867225,1.296106,"w21z7e","Cell_S4897"
"East",15,"Marine Parade",103.917269,1.304096,"w21zkt","Cell_S4919"
"East",15,"Marine Parade",103.917269,1.304096,"w21zkt","Cell_S4943"
"East",16,"Bedok Chai Chee",103.941572,1.324252,"w21zt1","Cell_S5262"
"East",16,"Bedok Chai Chee",103.935397,1.329415,"w21zt4","Cell_S5471"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.965656,1.337251,"w21ztg","Cell_S5487"
"East",16,"Bedok Chai Chee",103.933307,1.321291,"w21zt0","Cell_S5562"
"East",16,"Bedok Chai Chee",103.943362,1.322159,"w21zt2","Cell_S5585"
"East",16,"Bedok Chai Chee",103.936301,1.332320,"w21zt4","Cell_S5628"
"East",16,"Singapore Expo Old Bedok Road Changi South",103.966633,1.334766,"w21ztf","Cell_S5732"
"East",17,"Loyang",103.986148,1.390356,"w21zym","Cell_S5805"
"East",17,"Changi Airport",103.991779,1.361879,"w21zwr","Cell_S5969"
"East",17,"Changi Airport",103.983347,1.341776,"w21zwh","Cell_S6001"
"East",18,"Tampines Simei",103.961017,1.358850,"w21ztx","Cell_S6310"
"East",18,"Tampines Simei",103.957645,1.342089,"w21zts","Cell_S6335"
"East",18,"Tampines Simei",103.963094,1.351811,"w21ztw","Cell_S6344"
"East",18,"Tampines Simei",103.961017,1.358850,"w21ztx","Cell_S6492"
"East",18,"Pasir Ris",103.959057,1.366247,"w21zv8","Cell_S6579"
"East",18,"Tampines Simei",103.958320,1.355287,"w21ztw","Cell_S6656"
"North-East",19,"Punggol",103.910101,1.401359,"w21zux","Cell_S6868"
"North-East",19,"Sengkang Buangkok",103.898490,1.396816,"w21zuq","Cell_S6887"
"North-East",19,"Sengkang Buangkok",103.903710,1.389373,"w21zuk","Cell_S7033"
"North-East",19,"Serangoon Central Serangoon Gardens",103.874087,1.371323,"w21zg9","Cell_S7151"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.895889,1.378478,"w21zu4","Cell_S7195"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.885043,1.341451,"w21zeu","Cell_S7221"
"North-East",19,"Punggol",103.905890,1.400548,"w21zuq","Cell_S7265"
"North-East",19,"Hougang Serangoon Yio Chu Kang Kovan",103.886640,1.349052,"w21zev","Cell_S7475"
"North-East",19,"Serangoon Central Serangoon Gardens",103.871224,1.358442,"w21zex","Cell_S7530"
"North-East",20,"Ang Mo Kio",103.844765,1.370888,"w21zg1","Cell_S7908"
"North-East",20,"Ang Mo Kio",103.838249,1.366524,"w21zfb","Cell_S7933"
"North-East",20,"Ang Mo Kio",103.848395,1.365128,"w21zg0","Cell_S7941"
"North-East",20,"Ang Mo Kio",103.849277,1.389355,"w21zgh","Cell_S7977"
"North-East",20,"Ang Mo Kio",103.849615,1.388198,"w21zgh","Cell_S8277"
"North",21,"Bukit Timah Hill 7 Milestone",103.775778,1.347090,"w21z9m","Cell_S8379"
"North",21,"Bukit Timah Hill 7 Milestone",103.778585,1.338632,"w21z9e","Cell_S8385"
"North",21,"Bukit Timah Hill 7 Milestone",103.783252,1.336399,"w21z9e","Cell_S8464"
"West",22,"Jurong West Lakeside Boon Lay",103.706817,1.339029,"w21xxg","Cell_S8616"
"West",22,"Jurong West Lakeside Boon Lay",103.727173,1.350935,"w21z8m","Cell_S8819"
"West",22,"Jurong Joo Koon",103.669784,1.291616,"w21xr5","Cell_S8966"
"West",22,"Jurong West Lakeside Boon Lay",103.694362,1.343751,"w21xxs","Cell_S9074"
"West",22,"Jurong West Lakeside Boon Lay",103.717247,1.347193,"w21z8j","Cell_S9112"
"West",22,"Jurong Joo Koon",103.692030,1.318882,"w21xx8","Cell_S9136"
"West",22,"Jurong East",103.738218,1.336092,"w21z8e","Cell_S9209"
"West",22,"Jurong East",103.746710,1.342102,"w21z8u","Cell_S9379"
"West",22,"Jurong West Lakeside Boon Lay",103.690938,1.344460,"w21xxs","Cell_S9390"
"West",22,"Jurong West Lakeside Boon Lay",103.724433,1.350858,"w21z8m","Cell_S9451"
"West",22,"Jurong East",103.751156,1.303205,"w21z2v","Cell_S9478"
"West",22,"Jurong East",103.743471,1.339528,"w21z8e","Cell_S9507"
"West",22,"Jurong Tuas",103.653197,1.313499,"w21xqx","Cell_S9535"
"West",22,"Jurong East",103.729165,1.348038,"w21z8m","Cell_S9597"
"West",22,"Jurong West Lakeside Boon Lay",103.707547,1.348077,"w21xxv","Cell_S9625"
"West",22,"Jurong Joo Koon",103.684823,1.323357,"w21xx2","Cell_S9642"
"North",23,"Yew Tee Choa Chu Kang",103.745485,1.403823,"w21zbz","Cell_S9828"
"North",23,"Yew Tee Choa Chu Kang",103.743561,1.381984,"w21zbe","Cell_S9869"
"North",23,"Yew Tee Choa Chu Kang",103.744538,1.378236,"w21zbf","Cell_S9925"
"West",23,"Bukit Batok Bukit Gombak",103.760405,1.341081,"w21z9h","Cell_S10083"
"North",23,"Yew Tee Choa Chu Kang",103.744538,1.378236,"w21zbf","Cell_S10093"
"North",23,"Bukit Panjang",103.774286,1.381372,"w21zc7","Cell_S10363"
"North",24,"Neo Tiew Kranji",103.723273,1.443546,"w23b0q","Cell_S10439"
"North",25,"Mandai Sungei Kadut",103.758790,1.406492,"w23b10","Cell_S10540"
"North",25,"Woodlands Marsiling Amiralty",103.762137,1.425087,"w23b15","Cell_S10569"
"North",25,"Woodlands Marsiling Amiralty",103.797090,1.437192,"w23b1v","Cell_S10831"
"North",25,"Woodlands Marsiling Amiralty",103.797702,1.442508,"w23b1y","Cell_S10849"
"North",25,"Woodlands Marsiling Amiralty",103.793831,1.429512,"w23b1u","Cell_S10875"
"North",25,"Woodlands Marsiling Amiralty",103.797090,1.437192,"w23b1v","Cell_S10958"
"North",27,"Yishun Khatib",103.827016,1.434144,"w23b4t","Cell_S11303"
"North",27,"Sembawang",103.821010,1.444506,"w23b4w","Cell_S11401"
"North",27,"Yishun Khatib",103.840666,1.440351,"w23b4y","Cell_S11443"
"North",27,"Sembawang",103.821761,1.416432,"w23b49","Cell_S11461"
"North",27,"Sembawang",103.817616,1.453407,"w23b62","Cell_S11528"
"North",27,"Yishun Khatib",103.832188,1.422558,"w23b4f","Cell_S11534"
"North",27,"Sembawang",103.794957,1.461473,"w23b3f","Cell_S11569"
"North",27,"Sembawang",103.794560,1.453125,"w23b3b","Cell_S11575"
"Central",1,"Marina Esplanade Suntec",103.857987,1.294503,"w21z77","Cell_S186"
"Central",1,"Chinatown",103.846591,1.287514,"w21z74","Cell_S256"
"Central",1,"Marina Esplanade Suntec",103.857987,1.294503,"w21z77","Cell_S405"
"Central",1,"Marina South",103.854157,1.279430,"w21z72","Cell_S451"
"Central",2,"Prince Edward Anson Road",103.846674,1.274724,"w21z70","Cell_S936"
"Central",2,"Tanjong Pagar",103.842433,1.275621,"w21z6b","Cell_S975"
"Central",3,"Outram Road Tiong Bahru",103.838264,1.286544,"w21z6f","Cell_S1102"
"Central",3,"Redhill Bukit Merah Alexandra",103.811825,1.287115,"w21z66","Cell_S1116"
"Central",3,"Outram Road Tiong Bahru",103.838264,1.286544,"w21z6f","Cell_S1208"
"Central",3,"Queenstown Commonwealth",103.800391,1.303802,"w21z6j","Cell_S1278"
"Central",3,"Outram Road Tiong Bahru",103.827601,1.292242,"w21z6e","Cell_S1301"
"Central",3,"Queenstown Commonwealth",103.815162,1.292420,"w21z67","Cell_S1326"
"Central",3,"Outram Road Tiong Bahru",103.826174,1.283471,"w21z69","Cell_S1399"
"Central",3,"Outram Road Tiong Bahru",103.826174,1.283471,"w21z69","Cell_S1422"
"Central",4,"Habourfront Telok Blangah",103.822396,1.264379,"w21z4w","Cell_S1474"
"Central",4,"Habourfront Telok Blangah",103.846319,1.250048,"w21z55","Cell_S1538"
"Central",4,"Habourfront Telok Blangah",103.822396,1.264379,"w21z4w","Cell_S1646"
"Central",4,"Habourfront Telok Blangah",103.818626,1.262063,"w21z4m","Cell_S1657"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.772969,1.299326,"w21z3k","Cell_S1714"
"West",5,"Clementi",103.766536,1.313986,"w21z3r","Cell_S1748"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.776715,1.294039,"w21z37","Cell_S1788"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.772969,1.299326,"w21z3k","Cell_S1837"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.783527,1.306687,"w21z3t","Cell_S1897"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.774130,1.304074,"w21z3m","Cell_S1921"
"West",5,"Clementi",103.760867,1.312517,"w21z3n","Cell_S2019"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.774130,1.304074,"w21z3m","Cell_S2082"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.786355,1.296146,"w21z3e","Cell_S2151"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.770853,1.299119,"w21z3k","Cell_S2233"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.781566,1.308118,"w21z3w","Cell_S2256"
"West",5,"Clementi",103.756152,1.321252,"w21z90","Cell_S2272"
"West",5,"Clementi",103.765773,1.298470,"w21z3h","Cell_S2281"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.791507,1.289340,"w21z3f","Cell_S2345"
"West",5,"Pasir Panjang Alexandra Kent Ridge",103.801279,1.273622,"w21z4p","Cell_S2355"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.780875,1.299653,"w21z3s","Cell_S2358"
"Central",7,"Bugis Victoria Street Rochor",103.855921,1.299816,"w21z7k","Cell_S2513"
"Central",7,"Bugis Victoria Street Rochor",103.849442,1.300651,"w21z7h","Cell_S2554"
"Central",8,"Lavender Jalan Besar",103.861291,1.307754,"w21z7q","Cell_S2729"
"Central",9,"Orchard Road",103.845219,1.297888,"w21z7h","Cell_S2843"
"Central",9,"Orchard Road",103.834676,1.302424,"w21z6v","Cell_S3005"
"West",10,"Holland Road Ghim Moh",103.795001,1.331432,"w21z9f","Cell_S3191"
"West",10,"Bukit Timah Farrer Road Coronation Road",103.788739,1.317929,"w21z3z","Cell_S3307"
"North",10,"Bukit Timah Stevens Road",103.823788,1.319856,"w21zd8","Cell_S3308"
"West",10,"Bukit Timah Farrer Road Coronation Road",103.805378,1.316429,"w21z6p","Cell_S3371"
"West",10,"Bukit Timah Farrer Road Coronation Road",103.794618,1.319307,"w21z9b","Cell_S3477"
"North",11,"Bukit Timah old Turf Club",103.811135,1.341922,"w21zdk","Cell_S3591"
"North-East",12,"Braddell Toa Payoh",103.848761,1.332986,"w21ze4","Cell_S3816"
"North-East",12,"Balestier Bendemeer",103.859057,1.323700,"w21ze2","Cell_S3928"
"North-East",12,"Balestier Bendemeer",103.853109,1.325171,"w21ze1","Cell_S3962"
"North-East",13,"Woodleigh Potong Pasir Macpherson",103.870769,1.327449,"w21ze9","Cell_S4170"
"North-East",13,"Woodleigh Potong Pasir Macpherson",103.871573,1.326340,"w21ze9","Cell_S4245"
"North-East",13,"Potong Pasir Housing Estate",103.863259,1.335443,"w21ze7","Cell_S4250"
"East",14,"Stadium",103.888504,1.307260,"w21zkj","Cell_S4333"
"East",14,"Paya Lebar Malay Village Geylang Serai",103.898320,1.334577,"w21zs6","Cell_S4440"
"East",14,"Stadium",103.883235,1.310247,"w21z7y","Cell_S4812"
"East",15,"Katong Tanjong Rhu",103.886768,1.298653,"w21zkh","Cell_S5025"
"East",16,"Bedok Chai Chee",103.944470,1.328131,"w21zt3","Cell_S5246"
"East",16,"Bedok Reservoir",103.923289,1.337023,"w21zsg","Cell_S5335"
"East",16,"Bedok Chai Chee",103.944470,1.328131,"w21zt3","Cell_S5453"
"East",16,"Bedok Chai Chee",103.944470,1.328131,"w21zt3","Cell_S5526"
"East",16,"Bedok Reservoir",103.912334,1.333437,"w21zsd","Cell_S5655"
"East",16,"Bedok Reservoir",103.912782,1.335764,"w21zse","Cell_S5684"
"East",16,"Bedok Chai Chee",103.942733,1.320414,"w21zt2","Cell_S5702"
"East",16,"Bedok Reservoir",103.933914,1.336125,"w21zt5","Cell_S5709"
"East",17,"Changi Airport",103.986877,1.349173,"w21zwm","Cell_S5747"
"East",17,"Changi Airport",103.991779,1.361879,"w21zwr","Cell_S5854"
"East",17,"Changi Airport",103.995850,1.374481,"w21zy6","Cell_S5857"
"East",18,"Tampines Simei",103.948098,1.344463,"w21ztk","Cell_S6041"
"East",18,"Pasir Ris",103.949170,1.369644,"w21zv3","Cell_S6090"
"East",18,"Pasir Ris",103.936976,1.379418,"w21zv5","Cell_S6155"
"East",18,"Tampines Simei",103.932356,1.354224,"w21ztn","Cell_S6316"
"East",18,"Tampines Simei",103.951008,1.343019,"w21ztk","Cell_S6317"
"East",18,"Tampines Simei",103.958248,1.359986,"w21ztx","Cell_S6577"
"East",18,"Tampines Simei",103.952555,1.341795,"w21ztk","Cell_S6633"
"East",18,"Pasir Ris",103.956254,1.371783,"w21zv9","Cell_S6697"
"East",18,"Pasir Ris",103.957363,1.374491,"w21zvd","Cell_S6721"
"North-East",19,"Sengkang Buangkok",103.900072,1.386304,"w21zuk","Cell_S6764"
"North-East",19,"Sengkang Buangkok",103.894418,1.393983,"w21zuj","Cell_S6871"
"North-East",19,"Punggol",103.910101,1.401359,"w21zux","Cell_S7024"
"North-East",19,"Punggol",103.910993,1.394522,"w21zut","Cell_S7184"
"North-East",19,"Sengkang Buangkok",103.903631,1.395837,"w21zuq","Cell_S7438"
"North-East",19,"Sengkang Buangkok",103.907899,1.388161,"w21zuk","Cell_S7658"
"North-East",19,"Serangoon Central Serangoon Gardens",103.871870,1.366040,"w21zg8","Cell_S7778"
"North-East",20,"Ang Mo Kio",103.844765,1.370888,"w21zg1","Cell_S7846"
"North-East",20,"Ang Mo Kio",103.855453,1.375295,"w21zg6","Cell_S7918"
"North-East",20,"Ang Mo Kio",103.857884,1.362392,"w21zg2","Cell_S8095"
"North-East",20,"Ang Mo Kio",103.840670,1.383024,"w21zfg","Cell_S8162"
"North-East",20,"Ang Mo Kio",103.850161,1.374435,"w21zg4","Cell_S8166"
"North-East",20,"Bishan Thomson Road",103.838701,1.342020,"w21zdu","Cell_S8256"
"North-East",20,"Ang Mo Kio",103.859194,1.369730,"w21zg3","Cell_S8266"
"North",21,"Bukit Timah Hill 7 Milestone",103.778585,1.338632,"w21z9e","Cell_S8500"
"North",21,"Bukit Timah King Albert Park",103.768569,1.341786,"w21z9k","Cell_S8529"
"West",22,"Jurong Joo Koon",103.678291,1.301766,"w21xrk","Cell_S8579"
"West",22,"Jurong Tuas",103.630893,1.303187,"w21xqj","Cell_S8634"
"West",22,"Jurong West Lakeside Boon Lay",103.717505,1.351371,"w21z8n","Cell_S9035"
"West",22,"Jurong East",103.739691,1.333794,"w21z8d","Cell_S9094"
"West",22,"Jurong East",103.734887,1.331878,"w21z8d","Cell_S9350"
"West",22,"Jurong East",103.741339,1.329197,"w21z89","Cell_S9415"
"West",22,"Jurong Tuas",103.619754,1.294205,"w21xmg","Cell_S9447"
"West",22,"Jurong East",103.739993,1.302408,"w21z2t","Cell_S9469"
"West",22,"Jurong West Lakeside Boon Lay",103.686274,1.342072,"w21xxk","Cell_S9509"
"West",22,"Taman Jurong",103.719807,1.339061,"w21z85","Cell_S9694"
"North",23,"Bukit Panjang",103.761742,1.385878,"w21zch","Cell_S9713"
"North",23,"Yew Tee Choa Chu Kang",103.742401,1.378684,"w21zbd","Cell_S9914"
"North",23,"Bukit Panjang",103.775222,1.371843,"w21zc3","Cell_S10016"
"North",23,"Yew Tee Choa Chu Kang",103.742586,1.393673,"w21zbt","Cell_S10063"
"North",23,"Bukit Panjang",103.764245,1.385559,"w21zch","Cell_S10066"
"North",23,"Bukit Panjang",103.774286,1.381372,"w21zc7","Cell_S10088"
"North",23,"Yew Tee Choa Chu Kang",103.743561,1.381984,"w21zbe","Cell_S10196"
"North",23,"Yew Tee Choa Chu Kang",103.742586,1.393673,"w21zbt","Cell_S10327"
"North",23,"Yew Tee Choa Chu Kang",103.746060,1.384288,"w21zbu","Cell_S10332"
"North",23,"Bukit Panjang",103.769418,1.383967,"w21zc7","Cell_S10406"
"North",25,"Woodlands Marsiling Amiralty",103.795842,1.434334,"w23b1v","Cell_S10887"
"North",25,"Woodlands Marsiling Amiralty",103.799298,1.438825,"w23b4j","Cell_S10906"
"North",25,"Woodlands Marsiling Amiralty",103.801835,1.443874,"w23b4n","Cell_S11069"
"North",25,"Woodlands Marsiling Amiralty",103.769098,1.441089,"w23b1q","Cell_S11086"
"North-East",26,"Nee Soon",103.828200,1.384153,"w21zfe","Cell_S11193"
"North",27,"Yishun Khatib",103.834301,1.426526,"w23b4g","Cell_S11338"
"North",27,"Sembawang",103.821435,1.446698,"w23b4x","Cell_S11384"
"North",27,"Yishun Khatib",103.849242,1.425831,"w23b55","Cell_S11394"
"North",27,"Yishun Khatib",103.832460,1.437596,"w23b4v","Cell_S11463"
"North",27,"Sembawang",103.821761,1.416432,"w23b49","Cell_S11511"
"Central",1,"Raffles Place",103.852970,1.286193,"w21z74","Cell_S121"
"Central",1,"Chinatown",103.843312,1.283641,"w21z71","Cell_S164"
"Central",1,"Raffles Place",103.850804,1.283178,"w21z71","Cell_S180"
"Central",1,"Marina South",103.859978,1.285205,"w21z73","Cell_S240"
"Central",1,"Chinatown",103.846433,1.284977,"w21z71","Cell_S341"
"Central",1,"Marina South",103.859978,1.285205,"w21z73","Cell_S445"
"Central",1,"Marina South",103.859978,1.285205,"w21z73","Cell_S694"
"Central",1,"Marina South",103.854157,1.279430,"w21z72","Cell_S699"
"Central",1,"Raffles Place",103.849632,1.283281,"w21z71","Cell_S716"
"Central",1,"Marina South",103.854157,1.279430,"w21z72","Cell_S874"
"Central",1,"Raffles Place",103.851829,1.283311,"w21z71","Cell_S892"
"Central",2,"Tanjong Pagar",103.842134,1.278653,"w21z6b","Cell_S968"
"Central",2,"Tanjong Pagar",103.842868,1.273112,"w21z5p","Cell_S1013"
"Central",3,"Redhill Bukit Merah Alexandra",103.808410,1.288013,"w21z64","Cell_S1324"
"Central",4,"Habourfront Telok Blangah",103.818626,1.262063,"w21z4m","Cell_S1540"
"Central",4,"Habourfront Telok Blangah",103.817900,1.279455,"w21z62","Cell_S1547"
"West",5,"Dover Buona Vista Singapore Polytechnic",103.791215,1.303943,"w21z3v","Cell_S1721"
